學年度,設立別,學校類別,學校統計處代碼,學校名稱,學校財團法人名稱,類別,性別,姓名,屆數,任期起迄年月日
110,私立,一般大學,1016,銘傳大學,財團法人銘傳大學,董事長,男,陳耀生,18,2021/01/18~2025/01/12
110,私立,一般大學,1016,銘傳大學,財團法人銘傳大學,監察人,男,呂木琳,,2021/01/18~2025/01/17
110,私立,一般大學,1016,銘傳大學,財團法人銘傳大學,董事,女,Ping Wen,18,2021/01/13~2025/01/12
110,私立,一般大學,1016,銘傳大學,財團法人銘傳大學,董事,男,李  嵩,18,2021/01/13~2025/01/12
110,私立,一般大學,1016,銘傳大學,財團法人銘傳大學,董事,男,李選士,18,2021/01/13~2025/01/12
110,私立,一般大學,1016,銘傳大學,財團法人銘傳大學,董事,男,沈大川,18,2021/01/13~2025/01/12
110,私立,一般大學,1016,銘傳大學,財團法人銘傳大學,董事,男,林伯川,18,2021/01/13~2025/01/12
110,私立,一般大學,1016,銘傳大學,財團法人銘傳大學,董事,女,俞馮彤芳,18,2021/01/13~2025/01/12
110,私立,一般大學,1016,銘傳大學,財團法人銘傳大學,董事,女,徐殿玫,18,2021/01/13~2025/01/12
110,私立,一般大學,1016,銘傳大學,財團法人銘傳大學,董事,男,陳啟明,18,2021/01/13~2025/01/12
110,私立,一般大學,1016,銘傳大學,財團法人銘傳大學,公益監察人,男,陳春榮,,2021/01/01~2021/12/31
110,私立,一般大學,1017,實踐大學,財團法人實踐大學,董事長,男,謝孟雄,20,2018/08/28~2022/08/27
110,私立,一般大學,1017,實踐大學,財團法人實踐大學,監察人,男,謝宗興,,2020/07/23~2024/07/22
110,私立,一般大學,1017,實踐大學,財團法人實踐大學,董事,男,方錫經,20,2018/08/28~2022/08/27
110,私立,一般大學,1017,實踐大學,財團法人實踐大學,董事,男,王浩威,20,2018/08/28~2022/08/27
110,私立,一般大學,1017,實踐大學,財團法人實踐大學,董事,男,何景賢,20,2018/08/28~2022/08/27
110,私立,一般大學,1017,實踐大學,財團法人實踐大學,董事,男,林高德,20,2018/08/28~2022/08/27
110,私立,一般大學,1017,實踐大學,財團法人實踐大學,董事,女,劉麗雲,20,2018/08/28~2022/08/27
110,私立,一般大學,1017,實踐大學,財團法人實踐大學,董事,男,歐晉德,20,2018/08/28~2022/08/27
110,私立,一般大學,1017,實踐大學,財團法人實踐大學,董事,女,潘維剛,20,2018/08/28~2022/08/27
110,私立,一般大學,1017,實踐大學,財團法人實踐大學,董事,女,謝文宜,20,2018/08/28~2022/08/27
110,私立,技專校院,1018,朝陽科技大學,財團法人朝陽科技大學,董事長,男,楊天生,9,2020/05/30~2024/05/29
110,私立,技專校院,1018,朝陽科技大學,財團法人朝陽科技大學,監察人,女,林麗英,3,2018/11/06~2022/11/05
110,私立,技專校院,1018,朝陽科技大學,財團法人朝陽科技大學,董事,男,王文傑,9,2020/05/30~2024/05/29
110,私立,技專校院,1018,朝陽科技大學,財團法人朝陽科技大學,董事,女,李月容,9,2020/05/30~2024/05/29
110,私立,技專校院,1018,朝陽科技大學,財團法人朝陽科技大學,董事,男,沈國榮,9,2020/05/30~2024/05/29
110,私立,技專校院,1018,朝陽科技大學,財團法人朝陽科技大學,董事,男,林慶隆,9,2020/05/30~2024/05/29
110,私立,技專校院,1018,朝陽科技大學,財團法人朝陽科技大學,董事,男,武奎亦,9,2020/05/30~2024/05/29
110,私立,技專校院,1018,朝陽科技大學,財團法人朝陽科技大學,董事,女,張淑暖,9,2020/05/30~2024/05/29
110,私立,技專校院,1018,朝陽科技大學,財團法人朝陽科技大學,董事,男,陳長琪,9,2020/05/30~2024/05/29
110,私立,技專校院,1018,朝陽科技大學,財團法人朝陽科技大學,董事,男,湯文萬,9,2020/05/30~2024/05/29
110,私立,技專校院,1018,朝陽科技大學,財團法人朝陽科技大學,董事,男,楊文欣,9,2020/05/30~2024/05/29
110,私立,技專校院,1018,朝陽科技大學,財團法人朝陽科技大學,董事,男,楊文璽,9,2020/05/30~2024/05/29
110,私立,技專校院,1018,朝陽科技大學,財團法人朝陽科技大學,董事,女,楊張美智,9,2020/05/30~2024/05/29
110,私立,技專校院,1018,朝陽科技大學,財團法人朝陽科技大學,董事,女,楊瓊瓔,9,2020/05/30~2024/05/29
110,私立,技專校院,1018,朝陽科技大學,財團法人朝陽科技大學,董事,女,蔡盛鈞,9,2020/05/30~2024/05/29
110,私立,技專校院,1018,朝陽科技大學,財團法人朝陽科技大學,董事,男,簡肇涵,9,2020/05/30~2024/05/29
110,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事長,男,陳建志,19,2020/07/22~2024/07/21
110,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,監察人,女,吳佩燕,,2019/01/19~2023/01/18
110,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,女,王伊忱,19,2020/07/22~2024/07/21
110,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,吳俊仁,19,2020/07/22~2024/07/21
110,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,女,李惠娥,19,2020/07/22~2024/07/21
110,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,張文宇,19,2020/07/22~2024/07/21
110,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,許勝雄,19,2020/07/22~2024/07/21
110,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,陳田原,19,2020/07/22~2024/07/21
110,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,陳建東,19,2020/07/22~2024/07/21
110,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,賴文德,19,2020/07/22~2024/07/21
110,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,魏福全,19,2020/07/22~2024/07/21
110,私立,一般大學,1019,高雄醫學大學,財團法人私立高雄醫學大學,董事,男,蘇榮茂,19,2020/07/22~2024/07/21
110,私立,一般大學,1020,南華大學,財團法人南華大學,董事長,男,星雲,10,2021/04/02~2025/04/01
110,私立,一般大學,1020,南華大學,財團法人南華大學,監察人,男,鄭添原,,2018/12/27~2022/12/26
110,私立,一般大學,1020,南華大學,財團法人南華大學,董事,男,心培,10,2021/04/02~2025/04/01
110,私立,一般大學,1020,南華大學,財團法人南華大學,董事,男,方希聖,10,2021/04/02~2025/04/01
110,私立,一般大學,1020,南華大學,財團法人南華大學,董事,女,吳素真,10,2021/04/02~2025/04/01
110,私立,一般大學,1020,南華大學,財團法人南華大學,董事,女,胡佳君,10,2021/04/02~2025/04/01
110,私立,一般大學,1020,南華大學,財團法人南華大學,董事,女,張優理,10,2021/04/02~2025/04/01
110,私立,一般大學,1020,南華大學,財團法人南華大學,董事,女,陳淑娉,10,2021/04/02~2025/04/01
110,私立,一般大學,1020,南華大學,財團法人南華大學,董事,女,曾美嘉,10,2021/04/02~2025/04/01
110,私立,一般大學,1020,南華大學,財團法人南華大學,董事,男,鄭石岩,10,2021/04/02~2025/04/01
110,私立,一般大學,1021,真理大學,財團法人真理大學,董事長,男,簡安硌,18,2018/06/11~2022/06/10
110,私立,一般大學,1021,真理大學,財團法人真理大學,監察人,男,陳福隆,,2019/01/03~2023/01/02
110,私立,一般大學,1021,真理大學,財團法人真理大學,董事,女,王敏慧,18,2018/06/11~2022/06/10
110,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,李俊欣,18,2019/04/08~2022/06/10
110,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,林博彥,18,2018/06/11~2022/06/10
110,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,林熙皓,18,2021/02/03~2022/06/10
110,私立,一般大學,1021,真理大學,財團法人真理大學,董事,女,徐純慧,18,2018/06/11~2022/06/10
110,私立,一般大學,1021,真理大學,財團法人真理大學,董事,女,張愛鈴,18,2018/06/11~2022/06/10
110,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,張樹生,18,2018/06/11~2022/06/10
110,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,莊恩中,18,2018/06/11~2022/06/10
110,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,陳清義,18,2018/06/11~2022/06/10
110,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,游宗仁,18,2020/03/13~2022/06/10
110,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,游國賓,18,2020/08/03~2022/06/10
110,私立,一般大學,1021,真理大學,財團法人真理大學,董事,女,潘秀妲,18,2018/06/11~2022/06/10
110,私立,一般大學,1021,真理大學,財團法人真理大學,董事,男,鄭忠仁,18,2018/06/11~2022/06/10
110,私立,一般大學,1021,真理大學,財團法人真理大學,董事,女,蘇慧瑛,18,2019/10/07~2022/06/10
110,私立,一般大學,1022,大同大學,財團法人大同大學,董事長,男,李良德,18,2018/01/18~2022/01/17
110,私立,一般大學,1022,大同大學,財團法人大同大學,監察人,男,許文剛,,2020/01/31~2024/01/30
110,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,朱文成,18,2019/07/10~2022/01/17
110,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,林信宏,18,2021/03/18~2022/01/17
110,私立,一般大學,1022,大同大學,財團法人大同大學,董事,女,林郭文艷,18,2018/01/18~2022/01/17
110,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,林榮三,18,2020/09/25~2022/01/17
110,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,施純事,18,2018/01/18~2022/01/17
110,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,洪賑城,18,2018/01/18~2022/01/17
110,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,張德雄,18,2018/01/18~2022/01/17
110,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,彭文傑,18,2020/09/25~2022/01/17
110,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,歐添發,18,2018/01/18~2022/01/17
110,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,蔣乃辛,18,2020/04/08~2022/01/17
110,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,盧明光,18,2020/12/24~2022/01/17
110,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,戴正吳,18,2020/12/24~2022/01/17
110,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,謝宏波,18,2020/12/24~2022/01/17
110,私立,一般大學,1022,大同大學,財團法人大同大學,董事,男,譚建中,18,2020/04/08~2022/01/17
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺學校財團法人,董事長,男,張信雄,15,2018/01/31~2022/01/30
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺學校財團法人,監察人,男,吳樹民,15,2018/05/12~2022/05/11
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺學校財團法人,監察人,男,林隆義,15,2018/11/23~2022/11/22
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺學校財團法人,董事,男,吳中和,15,2018/01/31~2022/01/30
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺學校財團法人,董事,男,吳亮宏,15,2018/01/31~2022/01/30
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺學校財團法人,董事,男,吳英辰,15,2018/01/31~2022/01/30
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺學校財團法人,董事,男,辛忠道,15,2018/01/31~2022/01/30
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺學校財團法人,董事,女,侯金英,15,2018/01/31~2022/01/30
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺學校財團法人,董事,男,侯博明,15,2018/01/31~2022/01/30
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺學校財團法人,董事,男,侯博義,15,2018/01/31~2022/01/30
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺學校財團法人,董事,男,侯博裕,15,2018/01/31~2022/01/30
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺學校財團法人,董事,男,張光遠,15,2020/07/21~2022/01/30
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺學校財團法人,董事,男,莊南田,15,2018/01/31~2022/01/30
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺學校財團法人,董事,男,莊英男,15,2018/01/31~2022/01/30
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺學校財團法人,董事,男,陳由賢,15,2018/01/31~2022/01/30
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺學校財團法人,董事,男,陳立賢,15,2018/01/31~2022/01/30
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,南臺學校財團法人,董事,男,羅智先,15,2018/01/31~2022/01/30
110,私立,技專校院,1024,崑山科技大學,財團法人崑山科技大學,董事長,男,曾韋龍,17,2020/10/01~2024/09/30
110,私立,技專校院,1024,崑山科技大學,財團法人崑山科技大學,監察人,男,林華生,3,2019/07/25~2023/07/24
110,私立,技專校院,1024,崑山科技大學,財團法人崑山科技大學,董事,男,毛齊武,17,2020/10/01~2024/09/30
110,私立,技專校院,1024,崑山科技大學,財團法人崑山科技大學,董事,男,吳永茂,17,2020/10/01~2024/09/30
110,私立,技專校院,1024,崑山科技大學,財團法人崑山科技大學,董事,女,李天琪,17,2020/10/01~2024/09/30
110,私立,技專校院,1024,崑山科技大學,財團法人崑山科技大學,董事,男,李天鐸,17,2020/10/01~2024/09/30
110,私立,技專校院,1024,崑山科技大學,財團法人崑山科技大學,董事,女,幸曼玲,17,2020/10/01~2024/09/30
110,私立,技專校院,1024,崑山科技大學,財團法人崑山科技大學,董事,男,馬述健,17,2020/10/01~2024/09/30
110,私立,技專校院,1024,崑山科技大學,財團法人崑山科技大學,董事,男,郭南宏,17,2020/10/01~2024/09/30
110,私立,技專校院,1024,崑山科技大學,財團法人崑山科技大學,董事,男,黃陽明,17,2020/10/01~2024/09/30
110,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人,董事長,男,王昭雄,18,2020/02/21~2024/02/20
110,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人,監察人,男,楊雅棠,18,2020/02/15~2024/02/14
110,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人,董事,男,王又英,18,2020/02/21~2024/02/20
110,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人,董事,女,王芳玉,18,2021/07/29~2024/02/20
110,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人,董事,女,王素敏,18,2020/02/21~2024/02/20
110,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人,董事,男,吳鐵雄,18,2020/02/21~2024/02/20
110,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人,董事,男,杜金池,18,2020/02/21~2024/02/20
110,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人,董事,男,許立人,18,2020/02/21~2024/02/20
110,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人,董事,男,陳世和,18,2020/02/21~2024/02/20
110,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,嘉藥學校財團法人,董事,女,劉藺瑩,18,2021/07/29~2024/02/20
