學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,合作學校國家(地區)別,合作學校國家(地區)區域別,雙聯合作案件數
108,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10221011,職業安全衛生系產業安全衛生與防災碩士班,碩士班(日間),菲律賓共和國,東協,2
108,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,,不分系所,不分學制,泰國,東協,1
108,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,,不分系所,不分學制,英國,歐洲,1
108,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,,不分系所,不分學制,美國,北美洲,1
108,2,私立,一般大學,1028,臺北醫學大學,05121016,醫學科學研究所,博士班,法國,歐洲,1
108,2,私立,一般大學,1028,臺北醫學大學,05121016,醫學科學研究所,博士班,義大利共和國,歐洲,1
108,2,私立,一般大學,1028,臺北醫學大學,05121016,醫學科學研究所,碩士班(日間),加拿大,北美洲,1
108,2,私立,一般大學,1028,臺北醫學大學,05121016,醫學科學研究所,博士班,加拿大,北美洲,1
108,2,私立,一般大學,1028,臺北醫學大學,05191032,保健營養學系,學士班(日間),美國,北美洲,1
108,2,私立,一般大學,1028,臺北醫學大學,05191032,保健營養學系,碩士班(日間),美國,北美洲,2
108,2,私立,一般大學,1028,臺北醫學大學,06131042,醫學資訊研究所,碩士班(日間),美國,北美洲,1
108,2,私立,一般大學,1028,臺北醫學大學,06131042,醫學資訊研究所,碩士在職專班,美國,北美洲,1
108,2,私立,一般大學,1028,臺北醫學大學,07193008,生醫材料暨組織工程研究所,碩士班(日間),泰國,東協,1
108,2,私立,一般大學,1028,臺北醫學大學,07193008,生醫材料暨組織工程研究所,碩士班(日間),日本,其他亞洲地區,1
108,2,私立,一般大學,1028,臺北醫學大學,07193008,生醫材料暨組織工程研究所,碩士班(日間),法國,歐洲,1
108,2,私立,一般大學,1028,臺北醫學大學,07193008,生醫材料暨組織工程研究所,碩士班(日間),英國,歐洲,1
108,2,私立,一般大學,1028,臺北醫學大學,07193008,生醫材料暨組織工程研究所,博士班,法國,歐洲,1
108,2,私立,一般大學,1028,臺北醫學大學,07193008,生醫材料暨組織工程研究所,碩士班(日間),美國,北美洲,1
108,2,私立,一般大學,1028,臺北醫學大學,07193010,奈米醫學工程研究所,碩士班(日間),日本,其他亞洲地區,1
108,2,私立,一般大學,1028,臺北醫學大學,07193010,奈米醫學工程研究所,博士班,美國,北美洲,1
108,2,私立,一般大學,1028,臺北醫學大學,07193053,生醫光機電研究所,碩士班(日間),日本,其他亞洲地區,1
108,2,私立,一般大學,1028,臺北醫學大學,07211012,食品安全碩士學位學程,碩士班(日間),美國,北美洲,1
108,2,私立,一般大學,1028,臺北醫學大學,09111044,牙醫學系,碩士班(日間),泰國,東協,2
108,2,私立,一般大學,1028,臺北醫學大學,09111044,牙醫學系,博士班,泰國,東協,2
108,2,私立,一般大學,1028,臺北醫學大學,09111044,牙醫學系,博士班,日本,其他亞洲地區,2
108,2,私立,一般大學,1028,臺北醫學大學,09111044,牙醫學系,博士班,丹麥王國,歐洲,1
108,2,私立,一般大學,1028,臺北醫學大學,09121013,醫學系,學士班(日間),美國,北美洲,1
108,2,私立,一般大學,1028,臺北醫學大學,09121019,國際醫學研究博士學位學程,博士班,義大利共和國,歐洲,1
108,2,私立,一般大學,1028,臺北醫學大學,09121019,國際醫學研究碩士學位學程,碩士班(日間),加拿大,北美洲,1
108,2,私立,一般大學,1028,臺北醫學大學,09131037,護理學系,碩士班(日間),印度尼西亞共和國,東協,1
108,2,私立,一般大學,1028,臺北醫學大學,09131037,護理學系,博士班,澳大利亞,其他亞洲地區,1
108,2,私立,一般大學,1028,臺北醫學大學,09141041,醫學檢驗暨生物技術學系,碩士班(日間),美國,北美洲,1
108,2,私立,一般大學,1028,臺北醫學大學,09161024,藥學系,學士班(日間),美國,北美洲,3
108,2,私立,一般大學,1028,臺北醫學大學,09161026,生藥學研究所,碩士班(日間),美國,北美洲,1
108,2,私立,一般大學,1028,臺北醫學大學,09161030,中草藥臨床藥物研發博士學位學程,博士班,義大利共和國,歐洲,1
108,2,私立,一般大學,1028,臺北醫學大學,09199035,呼吸治療學系,碩士班(日間),美國,北美洲,1
108,2,私立,技專校院,1032,明新學校財團法人明新科技大學,07151016,機械工程系,學士班(日間),菲律賓共和國,東協,1
108,2,私立,一般大學,1033,長榮大學,02312007,翻譯學系,碩士班(日間),澳大利亞,其他亞洲地區,1
108,2,私立,一般大學,1033,長榮大學,02312007,翻譯學系,碩士在職專班,澳大利亞,其他亞洲地區,1
108,2,私立,一般大學,1033,長榮大學,04111024,會計資訊學系,學士班(日間),馬來西亞,東協,1
108,2,私立,一般大學,1033,長榮大學,04121030,財務金融學系,學士班(日間),馬來西亞,東協,1
108,2,私立,一般大學,1033,長榮大學,04131025,企業管理學系,學士班(日間),馬來西亞,東協,1
108,2,私立,一般大學,1033,長榮大學,04131026,管理學院經營管理碩士班,碩士班(日間),澳大利亞,其他亞洲地區,1
108,2,私立,一般大學,1033,長榮大學,04131028,國際企業學系,學士班(日間),馬來西亞,東協,1
108,2,私立,一般大學,1033,長榮大學,04191022,國際財務與商務管理學士學位學程,學士班(日間),澳大利亞,其他亞洲地區,1
108,2,私立,一般大學,1033,長榮大學,04191022,國際財務與商務管理學士學位學程,學士班(日間),美國,北美洲,1
108,2,私立,一般大學,1033,長榮大學,06131037,資訊管理學系,學士班(日間),馬來西亞,東協,1
108,2,私立,一般大學,1033,長榮大學,06131039,資訊工程學系,學士班(日間),馬來西亞,東協,1
108,2,私立,一般大學,1033,長榮大學,07141041,科技工程與管理學系,學士班(日間),澳大利亞,其他亞洲地區,1
108,2,私立,一般大學,1033,長榮大學,10151057,觀光與餐飲管理學系,學士班(日間),瑞士聯邦,歐洲,1
108,2,私立,技專校院,1034,弘光科技大學,02311038,國際溝通英語系,學士班(日間),英國,歐洲,3
108,2,私立,技專校院,1034,弘光科技大學,10121031,化妝品應用系,學士班(日間),英國,歐洲,1
108,2,私立,一般大學,1035,中國醫藥大學,05121043,生物科技學系,碩士班(日間),美國,北美洲,1
108,2,私立,一般大學,1035,中國醫藥大學,05191021,營養學系,學士班(日間),美國,北美洲,1
108,2,私立,一般大學,1035,中國醫藥大學,09121006,基礎醫學研究所,碩士班(日間),美國,北美洲,2
108,2,私立,一般大學,1035,中國醫藥大學,09121014,中醫學系,博士班,瑞士聯邦,歐洲,1
108,2,私立,一般大學,1035,中國醫藥大學,09121014,中醫學系,學士班(日間),美國,北美洲,2
108,2,私立,一般大學,1035,中國醫藥大學,09141017,醫學檢驗生物技術學系,碩士班(日間),美國,北美洲,1
108,2,私立,一般大學,1035,中國醫藥大學,09161034,藥學系,碩士班(日間),美國,北美洲,1
108,2,私立,一般大學,1035,中國醫藥大學,09191026,公共衛生學系,碩士班(日間),美國,北美洲,2
108,2,私立,一般大學,1035,中國醫藥大學,09199053,食品暨藥物安全碩士學位學程,碩士班(日間),美國,北美洲,1
108,2,私立,技專校院,1041,明志科技大學,02112003,視覺傳達設計系,學士班(日間),印度尼西亞共和國,東協,1
108,2,私立,技專校院,1041,明志科技大學,02112003,視覺傳達設計系,碩士班(日間),印度尼西亞共和國,東協,2
108,2,私立,技專校院,1041,明志科技大學,02112003,視覺傳達設計系,學士班(日間),美國,北美洲,1
108,2,私立,技專校院,1041,明志科技大學,02123004,工業設計系,學士班(日間),越南社會主義共和國,東協,1
108,2,私立,技專校院,1041,明志科技大學,02123004,工業設計系,碩士班(日間),印度尼西亞共和國,東協,1
108,2,私立,技專校院,1041,明志科技大學,02123004,工業設計系,學士班(日間),美國,北美洲,1
108,2,私立,技專校院,1041,明志科技大學,04131005,經營管理系,學士班(日間),越南社會主義共和國,東協,1
108,2,私立,技專校院,1041,明志科技大學,04131005,經營管理系,學士班(日間),印度尼西亞共和國,東協,1
108,2,私立,技專校院,1041,明志科技大學,04131005,經營管理系,碩士班(日間),西班牙王國,歐洲,1
108,2,私立,技專校院,1041,明志科技大學,04131005,經營管理系,學士班(日間),美國,北美洲,1
108,2,私立,技專校院,1041,明志科技大學,04131005,經營管理系,碩士班(日間),美國,北美洲,1
108,2,私立,技專校院,1041,明志科技大學,04131030,國際企業管理碩士學位學程(IMBA),碩士班(日間),印度尼西亞共和國,東協,5
108,2,私立,技專校院,1041,明志科技大學,04131030,國際企業管理碩士學位學程(IMBA),碩士班(日間),法國,歐洲,1
108,2,私立,技專校院,1041,明志科技大學,07111018,化學工程系,碩士班(日間),印度尼西亞共和國,東協,3
108,2,私立,技專校院,1041,明志科技大學,07111018,化學工程系,學士班(日間),美國,北美洲,1
108,2,私立,技專校院,1041,明志科技大學,07111018,化學工程系,碩士班(日間),美國,北美洲,1
108,2,私立,技專校院,1041,明志科技大學,07112022,材料工程系,碩士班(日間),印度尼西亞共和國,東協,3
108,2,私立,技專校院,1041,明志科技大學,07112022,材料工程系,學士班(日間),美國,北美洲,1
108,2,私立,技專校院,1041,明志科技大學,07112022,材料工程系,碩士班(日間),美國,北美洲,1
108,2,私立,技專校院,1041,明志科技大學,07121025,環境與安全衛生工程系,學士班(日間),美國,北美洲,1
108,2,私立,技專校院,1041,明志科技大學,07121025,環境與安全衛生工程系環境工程碩士班,碩士班(日間),印度尼西亞共和國,東協,3
108,2,私立,技專校院,1041,明志科技大學,07121025,環境與安全衛生工程系環境工程碩士班,碩士班(日間),美國,北美洲,1
108,2,私立,技專校院,1041,明志科技大學,07141010,電機工程系,學士班(日間),印度尼西亞共和國,東協,1
108,2,私立,技專校院,1041,明志科技大學,07141010,電機工程系,碩士班(日間),印度尼西亞共和國,東協,5
108,2,私立,技專校院,1041,明志科技大學,07141010,電機工程系,學士班(日間),美國,北美洲,1
108,2,私立,技專校院,1041,明志科技大學,07141010,電機工程系,碩士班(日間),美國,北美洲,1
108,2,私立,技專校院,1041,明志科技大學,07141011,電子工程系,學士班(日間),印度尼西亞共和國,東協,1
108,2,私立,技專校院,1041,明志科技大學,07141011,電子工程系,碩士班(日間),印度尼西亞共和國,東協,3
108,2,私立,技專校院,1041,明志科技大學,07141011,電子工程系,學士班(日間),美國,北美洲,1
108,2,私立,技專校院,1041,明志科技大學,07141011,電子工程系,碩士班(日間),美國,北美洲,1
108,2,私立,技專校院,1041,明志科技大學,07151014,機械工程系,學士班(日間),印度尼西亞共和國,東協,1
108,2,私立,技專校院,1041,明志科技大學,07151014,機械工程系,學士班(日間),美國,北美洲,1
108,2,私立,技專校院,1041,明志科技大學,07151014,機械工程系機械與機電工程碩士班,碩士班(日間),印度尼西亞共和國,東協,4
108,2,私立,技專校院,1041,明志科技大學,07151014,機械工程系機械與機電工程碩士班,碩士班(日間),美國,北美洲,1
108,2,私立,技專校院,1041,明志科技大學,07191024,工業工程與管理系,碩士班(日間),印度尼西亞共和國,東協,2
108,2,私立,技專校院,1041,明志科技大學,07191024,工業工程與管理系,學士班(日間),美國,北美洲,1
108,2,私立,技專校院,1045,嶺東科技大學,02112003,視覺傳達設計系,學士班(日間),日本,其他亞洲地區,2
108,2,私立,技專校院,1045,嶺東科技大學,02112003,視覺傳達設計系,碩士班(日間),日本,其他亞洲地區,1
108,2,私立,技專校院,1045,嶺東科技大學,02112003,視覺傳達設計系,學士班(日間),英國,歐洲,2
108,2,私立,技專校院,1045,嶺東科技大學,02112003,視覺傳達設計系,碩士班(日間),英國,歐洲,1
108,2,私立,技專校院,1045,嶺東科技大學,02112003,視覺傳達設計系,學士班(日間),美國,北美洲,1
108,2,私立,技專校院,1045,嶺東科技大學,02112003,視覺傳達設計系,碩士班(日間),美國,北美洲,1
108,2,私立,技專校院,1045,嶺東科技大學,02112005,數位媒體設計系,學士班(日間),日本,其他亞洲地區,2
108,2,私立,技專校院,1045,嶺東科技大學,02112005,數位媒體設計系,碩士班(日間),日本,其他亞洲地區,1
108,2,私立,技專校院,1045,嶺東科技大學,02112005,數位媒體設計系,學士班(日間),英國,歐洲,1
108,2,私立,技專校院,1045,嶺東科技大學,02112005,數位媒體設計系,碩士班(日間),英國,歐洲,1
108,2,私立,技專校院,1045,嶺東科技大學,02112005,數位媒體設計系,學士班(日間),美國,北美洲,1
108,2,私立,技專校院,1045,嶺東科技大學,02112005,數位媒體設計系,碩士班(日間),美國,北美洲,1
108,2,私立,技專校院,1045,嶺東科技大學,02122002,流行設計系,學士班(日間),日本,其他亞洲地區,2
108,2,私立,技專校院,1045,嶺東科技大學,02122002,流行設計系,碩士班(日間),日本,其他亞洲地區,1
108,2,私立,技專校院,1045,嶺東科技大學,02122002,流行設計系,學士班(日間),英國,歐洲,1
108,2,私立,技專校院,1045,嶺東科技大學,02122002,流行設計系,碩士班(日間),英國,歐洲,1
108,2,私立,技專校院,1045,嶺東科技大學,02122002,流行設計系,學士班(日間),美國,北美洲,1
108,2,私立,技專校院,1045,嶺東科技大學,02122002,流行設計系,碩士班(日間),美國,北美洲,1
108,2,私立,技專校院,1045,嶺東科技大學,02123008,創意產品設計系,學士班(日間),日本,其他亞洲地區,2
108,2,私立,技專校院,1045,嶺東科技大學,02123008,創意產品設計系,學士班(日間),英國,歐洲,1
